latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-3.304,-53.212,315.9,1.2,1.1,2019-11-28,1410,Terra,MODIS,53,6.0NRT,292.9,11.5,D
-3.326,-53.832,319.7,1.1,1.1,2019-11-28,1410,Terra,MODIS,74,6.0NRT,295.1,14.6,D
-3.779,-52.044,312.9,1.4,1.2,2019-11-28,1410,Terra,MODIS,61,6.0NRT,292.3,13.2,D
-3.571,-54.417,324.1,1.1,1,2019-11-28,1410,Terra,MODIS,74,6.0NRT,293.2,17.7,D
-3.969,-56.288,315.6,1,1,2019-11-28,1410,Terra,MODIS,61,6.0NRT,280.8,9,D
-4.414,-55.457,320.3,1,1,2019-11-28,1410,Terra,MODIS,75,6.0NRT,285.9,13.5,D
4.857,-69.988,314.3,3.5,1.8,2019-11-28,1545,Terra,MODIS,71,6.0NRT,287.4,40.5,D
4.852,-69.957,318.5,3.5,1.8,2019-11-28,1545,Terra,MODIS,76,6.0NRT,288.6,63.7,D
4.858,-69.962,318.8,3.5,1.8,2019-11-28,1545,Terra,MODIS,77,6.0NRT,288.5,63.9,D
-11.232,-52.502,315.3,1.1,1,2019-11-28,1700,Aqua,MODIS,59,6.0NRT,295,9.4,D
-9.774,-50.631,315.7,1,1,2019-11-28,1700,Aqua,MODIS,42,6.0NRT,296.3,6.5,D
-1.419,-56.051,313.9,1.3,1.1,2019-11-28,1705,Aqua,MODIS,59,6.0NRT,294.7,9.2,D
-7.581,-50.106,328.5,1,1,2019-11-28,1705,Aqua,MODIS,82,6.0NRT,296.1,19.9,D
-7.572,-50.107,342.1,1,1,2019-11-28,1705,Aqua,MODIS,91,6.0NRT,294.8,41.7,D
-5.671,-51.663,334.1,1,1,2019-11-28,1705,Aqua,MODIS,87,6.0NRT,281.5,32.9,D
-5.124,-50.803,316.8,1,1,2019-11-28,1705,Aqua,MODIS,0,6.0NRT,288.5,8.9,D
-3.975,-50.255,314.6,1.1,1,2019-11-28,1705,Aqua,MODIS,57,6.0NRT,280.3,10.7,D
-3.969,-50.251,316.4,1.1,1,2019-11-28,1705,Aqua,MODIS,59,6.0NRT,282.1,12.6,D
-3.991,-50.919,362.1,1,1,2019-11-28,1705,Aqua,MODIS,94,6.0NRT,296.4,89.4,D
-4.11,-52.009,313.4,1,1,2019-11-28,1705,Aqua,MODIS,38,6.0NRT,293,6.7,D
-4.086,-51.903,313.6,1,1,2019-11-28,1705,Aqua,MODIS,43,6.0NRT,292.2,5.7,D
-4.076,-51.895,318.5,1,1,2019-11-28,1705,Aqua,MODIS,61,6.0NRT,296,9.9,D
-4.077,-51.904,328.1,1,1,2019-11-28,1705,Aqua,MODIS,82,6.0NRT,295.2,20.1,D
-3.905,-50.776,318.9,1.1,1,2019-11-28,1705,Aqua,MODIS,69,6.0NRT,291.4,11.3,D
-4.458,-54.874,316.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,71,6.0NRT,288.7,15.4,D
-4.26,-53.519,322.5,1.1,1,2019-11-28,1705,Aqua,MODIS,77,6.0NRT,294.7,14.6,D
-4.261,-53.528,344.4,1.1,1,2019-11-28,1705,Aqua,MODIS,93,6.0NRT,295.1,49,D
-4.439,-54.809,312.1,1.2,1.1,2019-11-28,1705,Aqua,MODIS,52,6.0NRT,291.4,7.6,D
-4.44,-54.82,330.6,1.2,1.1,2019-11-28,1705,Aqua,MODIS,85,6.0NRT,292.1,33.1,D
-4.253,-53.516,332.1,1.1,1,2019-11-28,1705,Aqua,MODIS,65,6.0NRT,294.4,25.7,D
-4.254,-53.525,355.1,1.1,1,2019-11-28,1705,Aqua,MODIS,70,6.0NRT,293.7,72.2,D
-4.255,-53.535,326.6,1.1,1,2019-11-28,1705,Aqua,MODIS,67,6.0NRT,291.6,19,D
-4.439,-54.815,327.6,1.2,1.1,2019-11-28,1705,Aqua,MODIS,82,6.0NRT,291.4,27.6,D
-4.44,-54.826,315.4,1.2,1.1,2019-11-28,1705,Aqua,MODIS,69,6.0NRT,291.9,11.5,D
-4.241,-53.498,316.8,1.1,1,2019-11-28,1705,Aqua,MODIS,70,6.0NRT,293.8,9.4,D
-4.242,-53.508,343.7,1.1,1,2019-11-28,1705,Aqua,MODIS,92,6.0NRT,295.3,47.1,D
-4.244,-53.517,340.6,1.1,1,2019-11-28,1705,Aqua,MODIS,91,6.0NRT,294,40.5,D
-4.03,-52.09,318.3,1,1,2019-11-28,1705,Aqua,MODIS,66,6.0NRT,298.4,9.1,D
-4.034,-52.117,319.9,1,1,2019-11-28,1705,Aqua,MODIS,66,6.0NRT,294.4,10.9,D
-4.023,-52.1,349.5,1,1,2019-11-28,1705,Aqua,MODIS,95,6.0NRT,296.7,52.6,D
-4.024,-52.109,349.8,1,1,2019-11-28,1705,Aqua,MODIS,95,6.0NRT,294,53.6,D
-4.273,-53.855,320.8,1.1,1,2019-11-28,1705,Aqua,MODIS,76,6.0NRT,294.5,15.6,D
-3.978,-51.915,339.7,1,1,2019-11-28,1705,Aqua,MODIS,90,6.0NRT,293.8,37.3,D
-3.98,-51.997,318.5,1,1,2019-11-28,1705,Aqua,MODIS,51,6.0NRT,298.4,9.5,D
-4.409,-55.033,322.5,1.3,1.1,2019-11-28,1705,Aqua,MODIS,78,6.0NRT,296.2,21.5,D
-4.473,-55.497,319.9,1.3,1.1,2019-11-28,1705,Aqua,MODIS,75,6.0NRT,288.9,19.9,D
-4.382,-54.913,323.1,1.2,1.1,2019-11-28,1705,Aqua,MODIS,78,6.0NRT,294,22.3,D
-4.384,-54.924,315.1,1.2,1.1,2019-11-28,1705,Aqua,MODIS,65,6.0NRT,291.3,13,D
-4.463,-55.499,314,1.3,1.1,2019-11-28,1705,Aqua,MODIS,31,6.0NRT,290.1,11.5,D
-4.434,-55.442,318.1,1.3,1.1,2019-11-28,1705,Aqua,MODIS,63,6.0NRT,293.2,14.5,D
-4.436,-55.453,327.3,1.3,1.1,2019-11-28,1705,Aqua,MODIS,82,6.0NRT,293.7,29.8,D
-4.471,-55.709,321,1.4,1.2,2019-11-28,1705,Aqua,MODIS,67,6.0NRT,289.5,21.3,D
-3.974,-52.214,320.2,1,1,2019-11-28,1705,Aqua,MODIS,74,6.0NRT,295.5,11.9,D
-3.975,-52.223,316,1,1,2019-11-28,1705,Aqua,MODIS,68,6.0NRT,295.6,8.4,D
-4.437,-55.448,329,1.3,1.1,2019-11-28,1705,Aqua,MODIS,83,6.0NRT,294.5,31.9,D
-4.369,-55.046,322,1.3,1.1,2019-11-28,1705,Aqua,MODIS,77,6.0NRT,296.5,19.4,D
-4.463,-55.704,367.9,1.4,1.2,2019-11-28,1705,Aqua,MODIS,94,6.0NRT,291,166.9,D
-3.893,-51.779,314.3,1,1,2019-11-28,1705,Aqua,MODIS,50,6.0NRT,295.1,7.3,D
-4.143,-53.596,320.5,1.1,1,2019-11-28,1705,Aqua,MODIS,75,6.0NRT,294.8,13.3,D
-4.156,-53.682,312.5,1.1,1,2019-11-28,1705,Aqua,MODIS,54,6.0NRT,294.6,7.4,D
-4.113,-53.446,313.2,1.1,1,2019-11-28,1705,Aqua,MODIS,62,6.0NRT,294.5,6.7,D
-4.134,-53.597,316.7,1.1,1,2019-11-28,1705,Aqua,MODIS,63,6.0NRT,293.3,9,D
-4.285,-54.668,313.2,1.2,1.1,2019-11-28,1705,Aqua,MODIS,37,6.0NRT,295.5,7.5,D
-4.287,-54.679,324.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,80,6.0NRT,295.4,21.7,D
-4.313,-54.861,319.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,74,6.0NRT,295.3,16.2,D
-4.398,-55.466,316.7,1.3,1.1,2019-11-28,1705,Aqua,MODIS,61,6.0NRT,295.6,14.1,D
-4.277,-54.68,320.3,1.2,1.1,2019-11-28,1705,Aqua,MODIS,58,6.0NRT,296.5,15,D
-4.311,-54.918,334.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,87,6.0NRT,295.7,39.6,D
-4.314,-54.94,315.1,1.2,1.1,2019-11-28,1705,Aqua,MODIS,68,6.0NRT,295.3,10.3,D
-4.315,-54.951,316.4,1.2,1.1,2019-11-28,1705,Aqua,MODIS,70,6.0NRT,294.9,12.2,D
-3.807,-51.433,314.9,1,1,2019-11-28,1705,Aqua,MODIS,62,6.0NRT,285.3,10.8,D
-3.898,-52.07,313,1,1,2019-11-28,1705,Aqua,MODIS,20,6.0NRT,294.7,4.9,D
-4.285,-54.81,332.5,1.2,1.1,2019-11-28,1705,Aqua,MODIS,86,6.0NRT,292.3,35.1,D
-4.11,-53.63,316,1.1,1,2019-11-28,1705,Aqua,MODIS,65,6.0NRT,293.7,10.2,D
-4.139,-53.831,349.4,1.1,1,2019-11-28,1705,Aqua,MODIS,95,6.0NRT,295.9,60.2,D
-4.14,-53.841,324.3,1.1,1,2019-11-28,1705,Aqua,MODIS,49,6.0NRT,294.9,16.6,D
-4.397,-55.688,308.4,1.4,1.2,2019-11-28,1705,Aqua,MODIS,41,6.0NRT,287.4,7.8,D
-4.398,-55.701,312.2,1.4,1.2,2019-11-28,1705,Aqua,MODIS,48,6.0NRT,287.9,11.6,D
-4.467,-56.203,321.1,1.5,1.2,2019-11-28,1705,Aqua,MODIS,44,6.0NRT,283.2,21.5,D
-4.469,-56.217,345.2,1.5,1.2,2019-11-28,1705,Aqua,MODIS,93,6.0NRT,286.4,82.7,D
-4.257,-54.748,317.5,1.2,1.1,2019-11-28,1705,Aqua,MODIS,33,6.0NRT,294.7,11.5,D
-4.263,-54.791,320.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,75,6.0NRT,294.8,16.2,D
-4.457,-56.205,335.5,1.5,1.2,2019-11-28,1705,Aqua,MODIS,75,6.0NRT,291.4,51,D
-4.458,-56.219,366.8,1.5,1.2,2019-11-28,1705,Aqua,MODIS,100,6.0NRT,292.5,177,D
-3.689,-50.864,318.6,1,1,2019-11-28,1705,Aqua,MODIS,72,6.0NRT,294.7,9.6,D
-4.395,-55.796,312.8,1.4,1.2,2019-11-28,1705,Aqua,MODIS,33,6.0NRT,290.3,8.5,D
-4.06,-53.584,319.6,1.1,1,2019-11-28,1705,Aqua,MODIS,73,6.0NRT,292.3,12.6,D
-4.258,-54.976,344,1.2,1.1,2019-11-28,1705,Aqua,MODIS,92,6.0NRT,295.9,60.8,D
-4.259,-54.987,315,1.2,1.1,2019-11-28,1705,Aqua,MODIS,37,6.0NRT,294,9.5,D
-4.264,-55.021,326.6,1.2,1.1,2019-11-28,1705,Aqua,MODIS,81,6.0NRT,293.4,27.9,D
-4.266,-55.032,318.3,1.2,1.1,2019-11-28,1705,Aqua,MODIS,68,6.0NRT,292.4,15.8,D
-4.033,-53.463,331.7,1.1,1,2019-11-28,1705,Aqua,MODIS,85,6.0NRT,291.7,26.6,D
-4.326,-55.531,311.4,1.3,1.1,2019-11-28,1705,Aqua,MODIS,60,6.0NRT,291.8,8.5,D
-4.236,-54.968,353,1.2,1.1,2019-11-28,1705,Aqua,MODIS,97,6.0NRT,295.8,85.7,D
-4.238,-54.979,318.5,1.2,1.1,2019-11-28,1705,Aqua,MODIS,62,6.0NRT,294.4,13.9,D
-3.809,-52.025,312.3,1,1,2019-11-28,1705,Aqua,MODIS,58,6.0NRT,294.9,5.1,D
-4.172,-54.581,326,1.2,1.1,2019-11-28,1705,Aqua,MODIS,75,6.0NRT,294.6,22.5,D
-4.179,-54.634,322.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,77,6.0NRT,292.8,19,D
-4.226,-54.969,330.3,1.2,1.1,2019-11-28,1705,Aqua,MODIS,84,6.0NRT,295.2,32,D
-4.258,-55.194,334.3,1.3,1.1,2019-11-28,1705,Aqua,MODIS,82,6.0NRT,292.2,42.7,D
-3.637,-50.891,326.7,1,1,2019-11-28,1705,Aqua,MODIS,81,6.0NRT,297.9,17.8,D
-4.122,-54.294,318.8,1.1,1.1,2019-11-28,1705,Aqua,MODIS,72,6.0NRT,293.2,14.2,D
-4.139,-54.416,323.3,1.2,1.1,2019-11-28,1705,Aqua,MODIS,78,6.0NRT,295.3,20.2,D
-4.161,-54.572,315.3,1.2,1.1,2019-11-28,1705,Aqua,MODIS,0,6.0NRT,289.1,9.6,D
-4.162,-54.583,367,1.2,1.1,2019-11-28,1705,Aqua,MODIS,87,6.0NRT,295.1,128.1,D
-4.188,-54.764,314.6,1.2,1.1,2019-11-28,1705,Aqua,MODIS,63,6.0NRT,296.6,9.2,D
-4.194,-54.807,314.1,1.2,1.1,2019-11-28,1705,Aqua,MODIS,65,6.0NRT,295.7,8.1,D
-4.23,-55.071,312.9,1.3,1.1,2019-11-28,1705,Aqua,MODIS,62,6.0NRT,295,8.9,D
-4.253,-55.23,322.2,1.3,1.1,2019-11-28,1705,Aqua,MODIS,71,6.0NRT,292.7,19.7,D
-3.603,-50.723,317.7,1.1,1,2019-11-28,1705,Aqua,MODIS,59,6.0NRT,291.5,8.9,D
-3.604,-50.732,326.2,1.1,1,2019-11-28,1705,Aqua,MODIS,76,6.0NRT,293.1,18.1,D
-3.815,-52.188,317.1,1,1,2019-11-28,1705,Aqua,MODIS,67,6.0NRT,294.1,8.1,D
-4.06,-53.917,311.6,1.1,1,2019-11-28,1705,Aqua,MODIS,46,6.0NRT,295.3,5.4,D
-4.184,-54.808,343,1.2,1.1,2019-11-28,1705,Aqua,MODIS,92,6.0NRT,295.9,55.3,D
-4.185,-54.819,327.9,1.2,1.1,2019-11-28,1705,Aqua,MODIS,82,6.0NRT,295.3,26.3,D
-4.295,-55.609,317.2,1.4,1.2,2019-11-28,1705,Aqua,MODIS,71,6.0NRT,293.6,15.1,D
-3.806,-52.189,335.2,1,1,2019-11-28,1705,Aqua,MODIS,87,6.0NRT,294.5,28.3,D
-4.24,-55.29,350.6,1.3,1.1,2019-11-28,1705,Aqua,MODIS,96,6.0NRT,293.8,83.6,D
-4.037,-53.891,313.7,1.1,1,2019-11-28,1705,Aqua,MODIS,39,6.0NRT,295.5,6.3,D
-3.699,-51.581,313.5,1,1,2019-11-28,1705,Aqua,MODIS,38,6.0NRT,288.1,6.9,D
-3.81,-52.359,327.2,1,1,2019-11-28,1705,Aqua,MODIS,81,6.0NRT,296.9,18.9,D
-3.812,-52.368,354.9,1,1,2019-11-28,1705,Aqua,MODIS,97,6.0NRT,297.7,67.2,D
-4.028,-53.879,325.1,1.1,1,2019-11-28,1705,Aqua,MODIS,79,6.0NRT,297.3,17.9,D
-4.23,-55.286,314.4,1.3,1.1,2019-11-28,1705,Aqua,MODIS,65,6.0NRT,293.9,9.6,D
-4.232,-55.298,315.1,1.3,1.1,2019-11-28,1705,Aqua,MODIS,65,6.0NRT,294.6,10.9,D
-3.802,-52.36,334.8,1,1,2019-11-28,1705,Aqua,MODIS,87,6.0NRT,296.3,28.9,D
-3.803,-52.369,384,1,1,2019-11-28,1705,Aqua,MODIS,100,6.0NRT,299.1,164.2,D
-3.807,-52.396,313.5,1,1,2019-11-28,1705,Aqua,MODIS,45,6.0NRT,293.7,5.9,D
-4.2,-55.15,315.7,1.3,1.1,2019-11-28,1705,Aqua,MODIS,54,6.0NRT,293.9,11.3,D
-4.267,-55.62,315,1.4,1.2,2019-11-28,1705,Aqua,MODIS,67,6.0NRT,293.9,11.7,D
-3.763,-52.156,323,1,1,2019-11-28,1705,Aqua,MODIS,77,6.0NRT,294,14.9,D
-4.117,-54.639,370.3,1.2,1.1,2019-11-28,1705,Aqua,MODIS,0,6.0NRT,290.9,143.7,D
-4.274,-55.744,310.3,1.4,1.2,2019-11-28,1705,Aqua,MODIS,39,6.0NRT,287.7,7.6,D
-4.276,-55.756,314.4,1.4,1.2,2019-11-28,1705,Aqua,MODIS,66,6.0NRT,286.5,13.3,D
-4.288,-55.844,322.8,1.4,1.2,2019-11-28,1705,Aqua,MODIS,59,6.0NRT,284.2,28.2,D
-3.755,-52.167,326.4,1,1,2019-11-28,1705,Aqua,MODIS,80,6.0NRT,294.7,17.5,D
-4.108,-54.641,367.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,0,6.0NRT,286,133.2,D
-4.16,-55.008,365.6,1.2,1.1,2019-11-28,1705,Aqua,MODIS,100,6.0NRT,296.9,129.8,D
-4.161,-55.02,365.3,1.2,1.1,2019-11-28,1705,Aqua,MODIS,100,6.0NRT,296.4,129.2,D
-4.163,-55.031,339.2,1.2,1.1,2019-11-28,1705,Aqua,MODIS,90,6.0NRT,293.8,48.4,D
-4.18,-55.153,337.7,1.3,1.1,2019-11-28,1705,Aqua,MODIS,89,6.0NRT,295,47,D
-4.182,-55.165,324,1.3,1.1,2019-11-28,1705,Aqua,MODIS,78,6.0NRT,294.6,22.2,D
-3.68,-51.703,322.1,1,1,2019-11-28,1705,Aqua,MODIS,71,6.0NRT,291.6,14.9,D
-3.722,-51.998,320.8,1,1,2019-11-28,1705,Aqua,MODIS,74,6.0NRT,295.2,11.7,D
-3.689,-51.83,323.6,1,1,2019-11-28,1705,Aqua,MODIS,75,6.0NRT,294.4,13.5,D
-4.151,-55.089,313.9,1.3,1.1,2019-11-28,1705,Aqua,MODIS,64,6.0NRT,292.2,9.5,D
-3.49,-50.522,325.7,1.1,1,2019-11-28,1705,Aqua,MODIS,60,6.0NRT,273.7,24.1,D
-3.543,-50.882,324.6,1,1,2019-11-28,1705,Aqua,MODIS,67,6.0NRT,296.5,14.7,D
-3.708,-52.028,313.6,1,1,2019-11-28,1705,Aqua,MODIS,55,6.0NRT,295.4,5.5,D
-4.163,-55.249,314.4,1.3,1.1,2019-11-28,1705,Aqua,MODIS,51,6.0NRT,295,8.5,D
-4.173,-55.319,316.4,1.3,1.1,2019-11-28,1705,Aqua,MODIS,69,6.0NRT,294.9,12.3,D
-4.174,-55.33,317.1,1.3,1.1,2019-11-28,1705,Aqua,MODIS,70,6.0NRT,293.8,13,D
-3.676,-51.868,339,1,1,2019-11-28,1705,Aqua,MODIS,84,6.0NRT,294.6,36.1,D
-3.677,-51.877,320,1,1,2019-11-28,1705,Aqua,MODIS,63,6.0NRT,293.2,11.1,D
-3.916,-53.554,316.4,1.1,1,2019-11-28,1705,Aqua,MODIS,67,6.0NRT,297,9.1,D
-4.115,-54.981,331.2,1.2,1.1,2019-11-28,1705,Aqua,MODIS,84,6.0NRT,293.7,30.8,D
-4.117,-54.992,334.4,1.2,1.1,2019-11-28,1705,Aqua,MODIS,87,6.0NRT,293.6,37.5,D
-4.162,-55.32,325.2,1.3,1.1,2019-11-28,1705,Aqua,MODIS,80,6.0NRT,295.6,23.9,D
-4.164,-55.332,328.9,1.3,1.1,2019-11-28,1705,Aqua,MODIS,83,6.0NRT,295,30,D
-4.183,-55.472,315.2,1.3,1.1,2019-11-28,1705,Aqua,MODIS,63,6.0NRT,290.4,12.1,D
-4.185,-55.484,310.1,1.3,1.1,2019-11-28,1705,Aqua,MODIS,39,6.0NRT,290.5,6.3,D
-4.106,-54.982,316.6,1.2,1.1,2019-11-28,1705,Aqua,MODIS,66,6.0NRT,293.2,10.6,D
-4.107,-54.993,322.6,1.2,1.1,2019-11-28,1705,Aqua,MODIS,77,6.0NRT,293,19,D
-3.694,-52.245,343.2,1,1,2019-11-28,1705,Aqua,MODIS,92,6.0NRT,296.2,42.7,D
-3.927,-53.879,318.5,1.1,1,2019-11-28,1705,Aqua,MODIS,39,6.0NRT,291.3,10.2,D
-4.054,-54.762,314.4,1.2,1.1,2019-11-28,1705,Aqua,MODIS,64,6.0NRT,292.9,9.6,D
-4.055,-54.773,316.2,1.2,1.1,2019-11-28,1705,Aqua,MODIS,64,6.0NRT,291.9,11.5,D
-4.066,-54.848,326.4,1.2,1.1,2019-11-28,1705,Aqua,MODIS,80,6.0NRT,295,24.9,D
-4.148,-55.423,332.8,1.3,1.1,2019-11-28,1705,Aqua,MODIS,86,6.0NRT,290.9,41,D
-3.914,-53.851,324.9,1.1,1,2019-11-28,1705,Aqua,MODIS,78,6.0NRT,296.7,17.7,D
-3.915,-53.861,341.8,1.1,1,2019-11-28,1705,Aqua,MODIS,91,6.0NRT,294.8,44.1,D
-3.918,-53.88,382.6,1.1,1,2019-11-28,1705,Aqua,MODIS,100,6.0NRT,291.8,176.2,D
-3.919,-53.89,359.4,1.1,1,2019-11-28,1705,Aqua,MODIS,99,6.0NRT,293.5,86.7,D
-4.268,-56.345,316.5,1.5,1.2,2019-11-28,1705,Aqua,MODIS,67,6.0NRT,289.8,17.7,D
-3.863,-53.557,346.5,1.1,1,2019-11-28,1705,Aqua,MODIS,93,6.0NRT,297.2,52.5,D
-4.146,-55.556,324.5,1.3,1.1,2019-11-28,1705,Aqua,MODIS,79,6.0NRT,289.8,27.1,D
-4.166,-55.702,331.4,1.4,1.2,2019-11-28,1705,Aqua,MODIS,85,6.0NRT,289,41.5,D
-4.168,-55.714,322.7,1.4,1.2,2019-11-28,1705,Aqua,MODIS,77,6.0NRT,288.8,25.5,D
-4.109,-55.369,354.1,1.3,1.1,2019-11-28,1705,Aqua,MODIS,97,6.0NRT,293.9,95.2,D
-4.111,-55.38,348.9,1.3,1.1,2019-11-28,1705,Aqua,MODIS,95,6.0NRT,292.4,78.4,D
-3.642,-52.143,323.2,1,1,2019-11-28,1705,Aqua,MODIS,76,6.0NRT,293.4,13.1,D
-3.644,-52.152,316.9,1,1,2019-11-28,1705,Aqua,MODIS,28,6.0NRT,293.8,7,D
-3.654,-52.223,327,1,1,2019-11-28,1705,Aqua,MODIS,81,6.0NRT,294.6,15.9,D
-4.099,-55.37,316.6,1.3,1.1,2019-11-28,1705,Aqua,MODIS,69,6.0NRT,289.5,12.5,D
-4.1,-55.382,316.4,1.3,1.1,2019-11-28,1705,Aqua,MODIS,68,6.0NRT,290.3,12.3,D
-4.239,-56.377,311.5,1.5,1.2,2019-11-28,1705,Aqua,MODIS,62,6.0NRT,291.3,10.8,D
-3.499,-51.207,367,1,1,2019-11-28,1705,Aqua,MODIS,94,6.0NRT,287.5,104,D
-3.627,-52.1,329.9,1,1,2019-11-28,1705,Aqua,MODIS,83,6.0NRT,297.7,21.3,D
-3.628,-52.109,330.3,1,1,2019-11-28,1705,Aqua,MODIS,83,6.0NRT,296,21.1,D
-3.646,-52.234,327.1,1,1,2019-11-28,1705,Aqua,MODIS,81,6.0NRT,296.5,16,D
-3.648,-52.242,317.3,1,1,2019-11-28,1705,Aqua,MODIS,58,6.0NRT,296.3,6.3,D
-3.653,-52.278,324.2,1,1,2019-11-28,1705,Aqua,MODIS,78,6.0NRT,294.5,15.7,D
-3.885,-53.915,350,1.1,1,2019-11-28,1705,Aqua,MODIS,95,6.0NRT,296.7,62.5,D
-3.946,-54.352,320.8,1.1,1.1,2019-11-28,1705,Aqua,MODIS,71,6.0NRT,297.3,14.4,D
-4.006,-54.78,381.5,1.2,1.1,2019-11-28,1705,Aqua,MODIS,100,6.0NRT,296.9,198.5,D
-4.008,-54.79,378.9,1.2,1.1,2019-11-28,1705,Aqua,MODIS,100,6.0NRT,295.7,184.4,D
-3.996,-54.781,346.6,1.2,1.1,2019-11-28,1705,Aqua,MODIS,94,6.0NRT,294.6,62.1,D
-3.998,-54.792,345.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,93,6.0NRT,293.2,59.8,D
-3.463,-51.09,362.9,1,1,2019-11-28,1705,Aqua,MODIS,100,6.0NRT,293.4,92.3,D
-3.883,-54.035,337.6,1.1,1,2019-11-28,1705,Aqua,MODIS,89,6.0NRT,296,38.4,D
-3.52,-51.548,338.8,1,1,2019-11-28,1705,Aqua,MODIS,89,6.0NRT,285.3,36.7,D
-3.617,-52.22,323.2,1,1,2019-11-28,1705,Aqua,MODIS,64,6.0NRT,297.9,11.5,D
-4.061,-55.399,318,1.3,1.1,2019-11-28,1705,Aqua,MODIS,71,6.0NRT,291.9,14.7,D
-3.513,-51.565,315.5,1,1,2019-11-28,1705,Aqua,MODIS,56,6.0NRT,287.8,8.2,D
-4.062,-55.394,313.6,1.3,1.1,2019-11-28,1705,Aqua,MODIS,46,6.0NRT,293.1,9,D
-4.063,-55.406,310.9,1.3,1.1,2019-11-28,1705,Aqua,MODIS,29,6.0NRT,291.3,6.2,D
-4.025,-55.352,319.5,1.3,1.1,2019-11-28,1705,Aqua,MODIS,74,6.0NRT,292.6,15.5,D
-4.049,-55.528,313.5,1.3,1.1,2019-11-28,1705,Aqua,MODIS,64,6.0NRT,291.8,10.3,D
-4.08,-55.746,331.5,1.4,1.2,2019-11-28,1705,Aqua,MODIS,0,6.0NRT,289.4,39.2,D
-3.86,-54.258,329.3,1.1,1.1,2019-11-28,1705,Aqua,MODIS,83,6.0NRT,299.7,24.6,D
-4.014,-55.353,318.3,1.3,1.1,2019-11-28,1705,Aqua,MODIS,69,6.0NRT,293,14.4,D
-4.07,-55.747,311.2,1.4,1.2,2019-11-28,1705,Aqua,MODIS,56,6.0NRT,287.2,7.4,D
-3.549,-52.136,341,1,1,2019-11-28,1705,Aqua,MODIS,90,6.0NRT,297.5,36.8,D
-3.55,-52.145,328.3,1,1,2019-11-28,1705,Aqua,MODIS,82,6.0NRT,295.8,18.8,D
-3.47,-51.654,325.3,1,1,2019-11-28,1705,Aqua,MODIS,68,6.0NRT,293.2,18.8,D
-3.54,-52.137,350.3,1,1,2019-11-28,1705,Aqua,MODIS,95,6.0NRT,296.5,54.7,D
-3.541,-52.146,336.7,1,1,2019-11-28,1705,Aqua,MODIS,88,6.0NRT,296.7,30.2,D
-3.884,-54.567,369.7,1.2,1.1,2019-11-28,1705,Aqua,MODIS,94,6.0NRT,294.9,136.3,D
-4.111,-56.195,311.2,1.5,1.2,2019-11-28,1705,Aqua,MODIS,56,6.0NRT,289.4,10.3,D
-3.911,-54.833,317.8,1.2,1.1,2019-11-28,1705,Aqua,MODIS,71,6.0NRT,292.4,13.9,D
-3.776,-54.042,328.9,1.1,1,2019-11-28,1705,Aqua,MODIS,72,6.0NRT,296.6,24.6,D
-3.778,-54.052,343.2,1.1,1,2019-11-28,1705,Aqua,MODIS,87,6.0NRT,299,48.8,D
-3.487,-52.087,342.7,1,1,2019-11-28,1705,Aqua,MODIS,91,6.0NRT,296.9,40.3,D
-3.738,-53.839,318.3,1.1,1,2019-11-28,1705,Aqua,MODIS,67,6.0NRT,294.1,12.5,D
-3.951,-55.332,323.6,1.3,1.1,2019-11-28,1705,Aqua,MODIS,79,6.0NRT,291.4,23.7,D
-4.065,-56.127,310.6,1.5,1.2,2019-11-28,1705,Aqua,MODIS,57,6.0NRT,287.6,8.7,D
-3.457,-52.009,324.1,1,1,2019-11-28,1705,Aqua,MODIS,73,6.0NRT,295.5,13.9,D
-3.983,-55.702,310.1,1.4,1.2,2019-11-28,1705,Aqua,MODIS,46,6.0NRT,287.2,5.9,D
-3.449,-52.01,321.1,1,1,2019-11-28,1705,Aqua,MODIS,47,6.0NRT,295.3,10.7,D
-3.976,-55.728,335,1.4,1.2,2019-11-28,1705,Aqua,MODIS,88,6.0NRT,289.9,47.8,D
-3.977,-55.74,332.5,1.4,1.2,2019-11-28,1705,Aqua,MODIS,86,6.0NRT,289.1,43.2,D
-3.445,-52.047,318.9,1,1,2019-11-28,1705,Aqua,MODIS,71,6.0NRT,296.2,8.6,D
-3.805,-54.584,351,1.2,1.1,2019-11-28,1705,Aqua,MODIS,90,6.0NRT,294.7,71.9,D
-3.312,-51.19,316.2,1,1,2019-11-28,1705,Aqua,MODIS,62,6.0NRT,291.5,9,D
-3.797,-54.596,323.2,1.2,1.1,2019-11-28,1705,Aqua,MODIS,73,6.0NRT,292.9,19,D
-3.943,-55.646,313.5,1.4,1.2,2019-11-28,1705,Aqua,MODIS,66,6.0NRT,288.4,10.3,D
